,BIO_word,BIO_tag,sentence_id,BIO_type
13264,hogwarts,B-harry-potter,1208,B-game
13265,legacy,I-harry-potter,1208,I-game
13280,call,B-call-of-duty,1209,B-game
13281,of,I-call-of-duty,1209,I-game
13282,duty,I-call-of-duty,1209,I-game
13303,street,B-street-fighter,1210,B-game
13304,fighter,I-street-fighter,1210,I-game
13316,baldur,B-dungeons-dragons,1211,B-game
13317,'s,I-dungeons-dragons,1211,I-game
13318,gate,I-dungeons-dragons,1211,I-game
13319,3,I-dungeons-dragons,1211,I-game
13327,destiny,B-destiny,1212,B-game
13328,2,I-destiny,1212,I-game
13329,:,I-destiny,1212,I-game
13330,lightfall,I-destiny,1212,I-game
13344,justice,B-dc-comics,1213,B-game
13345,league,I-dc-comics,1213,I-game
13355,resident,B-resident-evil,1214,B-game
13356,evil,I-resident-evil,1214,I-game
13357,4,I-resident-evil,1214,I-game
13367,the,B-the-legend-of-zelda,1215,B-game
13368,legend,I-the-legend-of-zelda,1215,I-game
13369,of,I-the-legend-of-zelda,1215,I-game
13370,zelda,B-the-legend-of-zelda,1215,B-game
13371,:,I-the-legend-of-zelda,1215,I-game
13372,link,I-the-legend-of-zelda,1215,I-game
13373,'s,I-the-legend-of-zelda,1215,I-game
13374,awakening,I-the-legend-of-zelda,1215,I-game
13381,baldur,B-dungeons-dragons,1216,B-game
13382,'s,I-dungeons-dragons,1216,I-game
13383,gate,I-dungeons-dragons,1216,I-game
13384,3,I-dungeons-dragons,1216,I-game
13394,diablo,B-diablo,1217,B-game
13395,3,I-diablo,1217,I-game
13402,zelda,B-the-legend-of-zelda,1218,B-game
13418,zelda,B-the-legend-of-zelda,1219,B-game
13428,destiny,B-destiny,1220,B-game
13429,2,I-destiny,1220,I-game
13441,destiny,B-destiny,1221,B-game
13442,2,I-destiny,1221,I-game
13449,destiny,B-destiny,1222,B-game
13450,2,I-destiny,1222,I-game
13451,:,I-destiny,1222,I-game
13452,lightfall,I-destiny,1222,I-game
13457,destiny,B-destiny,1223,B-game
13458,2,I-destiny,1223,I-game
13470,lost,B-lost,1224,B-game
13471,digimon,B-digimon,1225,B-game
13472,world,I-digimon,1225,I-game
13473,:,I-digimon,1225,I-game
13474,next,I-digimon,1225,I-game
13475,order,I-digimon,1225,I-game
13491,destiny,B-destiny,1226,B-game
13492,2,I-destiny,1226,I-game
13493,:,I-destiny,1226,I-game
13494,lightfall,I-destiny,1226,I-game
13495,final,B-final-fantasy,1227,B-game
13496,fantasy,I-final-fantasy,1227,I-game
13497,xvi,I-final-fantasy,1227,I-game
13507,final,B-final-fantasy,1228,B-game
13508,fantasy,I-final-fantasy,1228,I-game
13509,xvi,I-final-fantasy,1228,I-game
13514,god,B-god-of-war,1228,B-game
13515,of,I-god-of-war,1228,I-game
13516,war,I-god-of-war,1228,I-game
13523,final,B-final-fantasy,1229,B-game
13524,fantasy,I-final-fantasy,1229,I-game
13525,xvi,I-final-fantasy,1229,I-game
13540,final,B-final-fantasy,1230,B-game
13541,fantasy,I-final-fantasy,1230,I-game
13542,xvi,I-final-fantasy,1230,I-game
13549,final,B-final-fantasy,1231,B-game
13550,fantasy,I-final-fantasy,1231,I-game
13551,xvi,I-final-fantasy,1231,I-game
13557,final,B-final-fantasy,1232,B-game
13558,fantasy,I-final-fantasy,1232,I-game
13567,destiny,B-destiny,1233,B-game
13568,2,I-destiny,1233,I-game
13569,:,I-destiny,1233,I-game
13570,lightfall,I-destiny,1233,I-game
13580,final,B-final-fantasy,1234,B-game
13581,fantasy,I-final-fantasy,1234,I-game
13582,xvi,I-final-fantasy,1234,I-game
13598,resident,B-resident-evil,1235,B-game
13599,evil,I-resident-evil,1235,I-game
13600,5,I-resident-evil,1235,I-game
13609,destiny,B-destiny,1236,B-game
13610,2,I-destiny,1236,I-game
13611,:,I-destiny,1236,I-game
13612,lightfall,I-destiny,1236,I-game
13621,apex,B-titanfall,1237,B-game
13622,legends,I-titanfall,1237,I-game
13630,diablo,B-diablo,1238,B-game
13631,4,I-diablo,1238,I-game
13638,diablo,B-diablo,1239,B-game
13646,diablo,B-diablo,1240,B-game
13654,the,B-the-last-of-us,1241,B-game
13655,last,I-the-last-of-us,1241,I-game
13656,of,I-the-last-of-us,1241,I-game
13657,us,I-the-last-of-us,1241,I-game
13673,final,B-final-fantasy,1242,B-game
13674,fantasy,I-final-fantasy,1242,I-game
13683,destiny,B-destiny,1243,B-game
13684,2,I-destiny,1243,I-game
13685,:,I-destiny,1243,I-game
13686,lightfall,I-destiny,1243,I-game
13691,final,B-final-fantasy,1244,B-game
13692,fantasy,I-final-fantasy,1244,I-game
13693,xvi,I-final-fantasy,1244,I-game
13703,the,B-fables,1245,B-game
13704,wolf,I-fables,1245,I-game
13705,among,I-fables,1245,I-game
13706,us,I-fables,1245,I-game
13707,2,I-fables,1245,I-game
13714,marvel,B-marvel,1246,B-game
13715,snap,I-marvel,1246,I-game
13727,gran,B-gran-turismo,1247,B-game
13728,turismo,I-gran-turismo,1247,I-game
13734,star,B-star-wars,1248,B-game
13735,wars,I-star-wars,1248,I-game
13745,destiny,B-destiny,1249,B-game
13746,2,I-destiny,1249,I-game
13747,:,I-destiny,1249,I-game
13748,lightfall,I-destiny,1249,I-game
13758,destiny,B-destiny,1250,B-game
13759,2,I-destiny,1250,I-game
13760,:,I-destiny,1250,I-game
13761,lightfall,I-destiny,1250,I-game
13766,up,B-disney,1250,B-game
13771,destiny,B-destiny,1251,B-game
13772,2,I-destiny,1251,I-game
13784,destiny,B-destiny,1252,B-game
13785,2,I-destiny,1252,I-game
13786,god,B-god-of-war,1253,B-game
13787,of,I-god-of-war,1253,I-game
13788,war,I-god-of-war,1253,I-game
13811,destiny,B-destiny,1254,B-game
13812,2,I-destiny,1254,I-game
13813,:,I-destiny,1254,I-game
13814,lightfall,I-destiny,1254,I-game
13826,destiny,B-destiny,1255,B-game
13827,2,I-destiny,1255,I-game
13828,:,I-destiny,1255,I-game
13829,lightfall,I-destiny,1255,I-game
13830,destiny,B-destiny,1256,B-game
13831,2,I-destiny,1256,I-game
13832,:,I-destiny,1256,I-game
13833,lightfall,I-destiny,1256,I-game
13845,apex,B-titanfall,1257,B-game
13846,legends,I-titanfall,1257,I-game
13855,resident,B-resident-evil,1258,B-game
13856,evil,I-resident-evil,1258,I-game
13857,4,I-resident-evil,1258,I-game
13871,bolt,B-bolt,1259,B-game
13873,dead,B-dead-space,1260,B-game
13874,space,I-dead-space,1260,I-game
13886,destiny,B-destiny,1261,B-game
13887,2,I-destiny,1261,I-game
13888,:,I-destiny,1261,I-game
13889,lightfall,I-destiny,1261,I-game
13902,castlevania,B-castlevania,1262,B-game
13919,doom,B-doom,1263,B-game
13920,eternal,I-doom,1263,I-game
13927,ea,B-nfl,1264,B-game
13928,sports,I-nfl,1264,I-game
13938,ea,B-nfl,1265,B-game
13939,sports,I-nfl,1265,I-game
13945,destiny,B-destiny,1266,B-game
13946,2,I-destiny,1266,I-game
13971,destiny,B-destiny,1267,B-game
13972,2,I-destiny,1267,I-game
13973,:,I-destiny,1267,I-game
13974,lightfall,I-destiny,1267,I-game
13975,apex,B-titanfall,1268,B-game
13976,legends,I-titanfall,1268,I-game
13982,destiny,B-destiny,1269,B-game
13983,2,I-destiny,1269,I-game
13984,:,I-destiny,1269,I-game
13985,lightfall,I-destiny,1269,I-game
13996,wwe,B-wwe,1270,B-game
14014,hogwarts,B-harry-potter,1271,B-game
14015,legacy,I-harry-potter,1271,I-game
14020,diablo,B-diablo,1272,B-game
14021,4,I-diablo,1272,I-game
14035,dragon,B-dragon-ball,1273,B-game
14036,ball,I-dragon-ball,1273,I-game
14037,z,I-dragon-ball,1273,I-game
14046,call,B-call-of-duty,1274,B-game
14047,of,I-call-of-duty,1274,I-game
14048,duty,I-call-of-duty,1274,I-game
14066,destiny,B-destiny,1275,B-game
14067,2,I-destiny,1275,I-game
14068,:,I-destiny,1275,I-game
14069,lightfall,I-destiny,1275,I-game
14078,the,B-the-last-of-us,1276,B-game
14079,last,I-the-last-of-us,1276,I-game
14080,of,I-the-last-of-us,1276,I-game
14081,us,I-the-last-of-us,1276,I-game
14097,the,B-the-last-of-us,1277,B-game
14098,last,I-the-last-of-us,1277,I-game
14099,of,I-the-last-of-us,1277,I-game
14100,us,I-the-last-of-us,1277,I-game
14105,destiny,B-destiny,1278,B-game
14106,2,I-destiny,1278,I-game
14107,:,I-destiny,1278,I-game
14108,lightfall,I-destiny,1278,I-game
14124,destiny,B-destiny,1279,B-game
14125,2,I-destiny,1279,I-game
14126,:,I-destiny,1279,I-game
14127,lightfall,I-destiny,1279,I-game
14133,hogwarts,B-harry-potter,1280,B-game
14134,legacy,I-harry-potter,1280,I-game
14153,lost,B-lost,1281,B-game
14168,disney,B-disney,1282,B-game
14187,destiny,B-destiny,1283,B-game
14188,2,I-destiny,1283,I-game
14189,:,I-destiny,1283,I-game
14190,lightfall,I-destiny,1283,I-game
14192,hogwarts,B-harry-potter,1284,B-game
14193,legacy,I-harry-potter,1284,I-game
14199,hogwarts,B-harry-potter,1285,B-game
14200,legacy,I-harry-potter,1285,I-game
14211,destiny,B-destiny,1286,B-game
14212,2,I-destiny,1286,I-game
14213,:,I-destiny,1286,I-game
14214,lightfall,I-destiny,1286,I-game
14215,destiny,B-destiny,1287,B-game
14216,2,I-destiny,1287,I-game
14234,destiny,B-destiny,1288,B-game
14235,2,I-destiny,1288,I-game
14237,destiny,B-destiny,1289,B-game
14238,2,I-destiny,1289,I-game
14247,destiny,B-destiny,1290,B-game
14248,2,I-destiny,1290,I-game
14255,destiny,B-destiny,1291,B-game
14256,2,I-destiny,1291,I-game
14276,destiny,B-destiny,1292,B-game
14277,2,I-destiny,1292,I-game
14278,resident,B-resident-evil,1293,B-game
14279,evil,I-resident-evil,1293,I-game
14280,4,I-resident-evil,1293,I-game
14291,mlb,B-mlb,1294,B-game
14292,the,I-mlb,1294,I-game
14293,show,I-mlb,1294,I-game
14294,23,I-mlb,1294,I-game
14308,lost,B-lost,1295,B-game
14311,destiny,B-destiny,1295,B-game
14312,2,I-destiny,1295,I-game
14313,:,I-destiny,1295,I-game
14314,lightfall,I-destiny,1295,I-game
14323,lost,B-lost,1296,B-game
14329,lost,B-lost,1297,B-game
14332,destiny,B-destiny,1297,B-game
14333,2,I-destiny,1297,I-game
14334,:,I-destiny,1297,I-game
14335,lightfall,I-destiny,1297,I-game
14343,lost,B-lost,1298,B-game
14350,lost,B-lost,1299,B-game
14353,destiny,B-destiny,1299,B-game
14354,2,I-destiny,1299,I-game
14355,:,I-destiny,1299,I-game
14356,lightfall,I-destiny,1299,I-game
14365,lost,B-lost,1300,B-game
14367,destiny,B-destiny,1301,B-game
14368,2,I-destiny,1301,I-game
14398,destiny,B-destiny,1302,B-game
14399,2,I-destiny,1302,I-game
14400,:,I-destiny,1302,I-game
14401,lightfall,I-destiny,1302,I-game
14407,destiny,B-destiny,1303,B-game
14408,2,I-destiny,1303,I-game
14409,:,I-destiny,1303,I-game
14410,lightfall,I-destiny,1303,I-game
14417,destiny,B-destiny,1304,B-game
14418,2,I-destiny,1304,I-game
14434,destiny,B-destiny,1305,B-game
14435,2,I-destiny,1305,I-game
14436,:,I-destiny,1305,I-game
14437,lightfall,I-destiny,1305,I-game
14443,up,B-disney,1306,B-game
14447,destiny,B-destiny,1307,B-game
14448,2,I-destiny,1307,I-game
14449,:,I-destiny,1307,I-game
14450,lightfall,I-destiny,1307,I-game
14465,titanfall,B-titanfall,1308,B-game
14471,apex,B-titanfall,1308,B-game
14472,legends,I-titanfall,1308,I-game
14475,hogwarts,B-harry-potter,1309,B-game
14476,legacy,I-harry-potter,1309,I-game
14489,resident,B-resident-evil,1310,B-game
14490,evil,I-resident-evil,1310,I-game
14491,4,I-resident-evil,1310,I-game
14505,destiny,B-destiny,1311,B-game
14506,2,I-destiny,1311,I-game
14507,:,I-destiny,1311,I-game
14508,lightfall,I-destiny,1311,I-game
14516,destiny,B-destiny,1312,B-game
14517,2,I-destiny,1312,I-game
14518,:,I-destiny,1312,I-game
14519,lightfall,I-destiny,1312,I-game
14522,the,B-the-lord-of-the-rings,1313,B-game
14523,lord,I-the-lord-of-the-rings,1313,I-game
14524,of,I-the-lord-of-the-rings,1313,I-game
14525,the,I-the-lord-of-the-rings,1313,I-game
14526,rings,I-the-lord-of-the-rings,1313,I-game
14527,:,I-the-lord-of-the-rings,1313,I-game
14528,gollum,I-the-lord-of-the-rings,1313,I-game
14536,robocop,B-robocop,1314,B-game
14537,:,I-robocop,1314,I-game
14538,rogue,I-robocop,1314,I-game
14539,city,I-robocop,1314,I-game
14553,justice,B-dc-comics,1315,B-game
14554,league,I-dc-comics,1315,I-game
14559,resident,B-resident-evil,1316,B-game
14560,evil,I-resident-evil,1316,I-game
14561,4,I-resident-evil,1316,I-game
14567,mega,B-mega-man,1317,B-game
14568,man,I-mega-man,1317,I-game
14569,battle,I-mega-man,1317,I-game
14570,network,I-mega-man,1317,I-game
14571,legacy,I-mega-man,1317,I-game
14572,collection,I-mega-man,1317,I-game
14582,monster,B-monster-hunter,1318,B-game
14583,hunter,I-monster-hunter,1318,I-game
14596,resident,B-resident-evil,1319,B-game
14597,evil,I-resident-evil,1319,I-game
14608,fortnite,B-fortnite,1320,B-game
14618,fortnite,B-fortnite,1320,B-game
14622,up,B-disney,1320,B-game
14626,fortnite,B-fortnite,1321,B-game
14630,up,B-disney,1321,B-game
14632,fortnite,B-fortnite,1322,B-game
14634,attack,B-attack-on-titan,1322,B-game
14635,on,I-attack-on-titan,1322,I-game
14636,titan,I-attack-on-titan,1322,I-game
14639,fortnite,B-fortnite,1323,B-game
14651,fortnite,B-fortnite,1324,B-game
14668,fortnite,B-fortnite,1325,B-game
14680,fortnite,B-fortnite,1326,B-game
14692,fortnite,B-fortnite,1327,B-game
14706,fortnite,B-fortnite,1328,B-game
14712,destiny,B-destiny,1329,B-game
14713,2,I-destiny,1329,I-game
14714,:,I-destiny,1329,I-game
14715,lightfall,I-destiny,1329,I-game
14726,streets,B-streets-of-rage,1330,B-game
14727,of,I-streets-of-rage,1330,I-game
14728,rage,I-streets-of-rage,1330,I-game
14729,4,I-streets-of-rage,1330,I-game
14735,hogwarts,B-harry-potter,1331,B-game
14736,legacy,I-harry-potter,1331,I-game
14759,game,B-game-of-thrones,1332,B-game
14760,of,I-game-of-thrones,1332,I-game
14761,thrones,I-game-of-thrones,1332,I-game
14762,fortnite,B-fortnite,1333,B-game
14778,fortnite,B-fortnite,1334,B-game
14786,resident,B-resident-evil,1335,B-game
14787,evil,I-resident-evil,1335,I-game
14800,destiny,B-destiny,1336,B-game
14801,2,I-destiny,1336,I-game
14802,:,I-destiny,1336,I-game
14803,lightfall,I-destiny,1336,I-game
14814,up,B-disney,1337,B-game
14817,the,B-the-witcher,1338,B-game
14818,witcher,I-the-witcher,1338,I-game
14827,the,B-the-legend-of-zelda,1339,B-game
14828,legend,I-the-legend-of-zelda,1339,I-game
14829,of,I-the-legend-of-zelda,1339,I-game
14830,zelda,B-the-legend-of-zelda,1339,B-game
14831,:,I-the-legend-of-zelda,1339,I-game
14832,tears,I-the-legend-of-zelda,1339,I-game
14833,of,I-the-legend-of-zelda,1339,I-game
14834,the,I-the-legend-of-zelda,1339,I-game
14835,kingdom,I-the-legend-of-zelda,1339,I-game
14848,resident,B-resident-evil,1340,B-game
14849,evil,I-resident-evil,1340,I-game
14850,4,I-resident-evil,1340,I-game
14859,resident,B-resident-evil,1341,B-game
14860,evil,I-resident-evil,1341,I-game
14861,4,I-resident-evil,1341,I-game
14873,final,B-final-fantasy,1342,B-game
14874,fantasy,I-final-fantasy,1342,I-game
14890,destiny,B-destiny,1343,B-game
14891,2,I-destiny,1343,I-game
14906,diablo,B-diablo,1344,B-game
14907,4,I-diablo,1344,I-game
14920,hogwarts,B-harry-potter,1345,B-game
14921,legacy,I-harry-potter,1345,I-game
14936,up,B-disney,1346,B-game
14941,horizon,B-horizon,1347,B-game
14942,forbidden,I-horizon,1347,I-game
14943,west,I-horizon,1347,I-game
14951,wwe,B-wwe,1348,B-game
14960,wwe,B-wwe,1349,B-game
14971,wwe,B-wwe,1350,B-game
14980,the,B-the-last-of-us,1351,B-game
14981,last,I-the-last-of-us,1351,I-game
14982,of,I-the-last-of-us,1351,I-game
14983,us,I-the-last-of-us,1351,I-game
14996,destiny,B-destiny,1352,B-game
14997,2,I-destiny,1352,I-game
15009,marvel,B-marvel,1353,B-game
15010,snap,I-marvel,1353,I-game
15026,call,B-call-of-duty,1354,B-game
15027,of,I-call-of-duty,1354,I-game
15028,duty,I-call-of-duty,1354,I-game
15037,up,B-disney,1355,B-game
15044,castlevania,B-castlevania,1356,B-game
15052,the,B-the-last-of-us,1357,B-game
15053,last,I-the-last-of-us,1357,I-game
15054,of,I-the-last-of-us,1357,I-game
15055,us,I-the-last-of-us,1357,I-game
15068,the,B-the-last-of-us,1358,B-game
15069,last,I-the-last-of-us,1358,I-game
15070,of,I-the-last-of-us,1358,I-game
15071,us,I-the-last-of-us,1358,I-game
15079,diablo,B-diablo,1359,B-game
15080,4,I-diablo,1359,I-game
15092,diablo,B-diablo,1360,B-game
15093,4,I-diablo,1360,I-game
15107,saw,B-saw,1361,B-game
15115,wwe,B-wwe,1362,B-game
15129,the,B-the-legend-of-heroes,1363,B-game
15130,legend,I-the-legend-of-heroes,1363,I-game
15131,of,I-the-legend-of-heroes,1363,I-game
15132,heroes,I-the-legend-of-heroes,1363,I-game
15133,:,I-the-legend-of-heroes,1363,I-game
15134,trails,I-the-legend-of-heroes,1363,I-game
15135,to,I-the-legend-of-heroes,1363,I-game
15136,azure,I-the-legend-of-heroes,1363,I-game
15143,destiny,B-destiny,1364,B-game
15144,2,I-destiny,1364,I-game
15156,destiny,B-destiny,1365,B-game
15157,2,I-destiny,1365,I-game
15158,:,I-destiny,1365,I-game
15159,lightfall,I-destiny,1365,I-game
15171,destiny,B-destiny,1366,B-game
15172,2,I-destiny,1366,I-game
15185,call,B-call-of-duty,1367,B-game
15186,of,I-call-of-duty,1367,I-game
15187,duty,I-call-of-duty,1367,I-game
15190,persona,B-megami-tensei,1368,B-game
15191,5,I-megami-tensei,1368,I-game
15208,resident,B-resident-evil,1369,B-game
15209,evil,I-resident-evil,1369,I-game
15210,4,I-resident-evil,1369,I-game
15224,justice,B-dc-comics,1370,B-game
15225,league,I-dc-comics,1370,I-game
15239,call,B-call-of-duty,1371,B-game
15240,of,I-call-of-duty,1371,I-game
15241,duty,I-call-of-duty,1371,I-game
15244,destiny,B-destiny,1372,B-game
15245,2,I-destiny,1372,I-game
15258,zelda,B-the-legend-of-zelda,1373,B-game
15274,destiny,B-destiny,1374,B-game
15275,2,I-destiny,1374,I-game
15285,diablo,B-diablo,1375,B-game
15286,4,I-diablo,1375,I-game
15298,final,B-final-fantasy,1376,B-game
15299,fantasy,I-final-fantasy,1376,I-game
15300,xvi,I-final-fantasy,1376,I-game
15316,the,B-the-last-of-us,1377,B-game
15317,last,I-the-last-of-us,1377,I-game
15318,of,I-the-last-of-us,1377,I-game
15319,us,I-the-last-of-us,1377,I-game
15324,resident,B-resident-evil,1378,B-game
15325,evil,I-resident-evil,1378,I-game
15326,4,I-resident-evil,1378,I-game
15335,sonic,B-sonic-the-hedgehog,1379,B-game
15336,frontiers,I-sonic-the-hedgehog,1379,I-game
15350,star,B-star-wars,1380,B-game
15351,wars,I-star-wars,1380,I-game
15363,diablo,B-diablo,1381,B-game
15364,4,I-diablo,1381,I-game
15387,justice,B-dc-comics,1382,B-game
15388,league,I-dc-comics,1382,I-game
15400,diablo,B-diablo,1383,B-game
15401,4,I-diablo,1383,I-game
15410,aliens,B-alien,1384,B-game
15426,diablo,B-diablo,1385,B-game
15427,4,I-diablo,1385,I-game
15430,the,B-the-last-of-us,1386,B-game
15431,last,I-the-last-of-us,1386,I-game
15432,of,I-the-last-of-us,1386,I-game
15433,us,I-the-last-of-us,1386,I-game
15448,dune,B-frank-herbert-s-dune,1387,B-game
15452,diablo,B-diablo,1388,B-game
15453,4,I-diablo,1388,I-game
15464,diablo,B-diablo,1389,B-game
15465,4,I-diablo,1389,I-game
15475,mass,B-mass-effect,1390,B-game
15476,effect,I-mass-effect,1390,I-game
15493,marvel,B-marvel,1391,B-game
15494,snap,I-marvel,1391,I-game
15496,marvel,B-spider-man,1392,B-game
15497,'s,I-spider-man,1392,I-game
15498,spider-man,B-spider-man,1392,B-game
15499,2,I-spider-man,1392,I-game
15505,horizon,B-horizon,1393,B-game
15506,forbidden,I-horizon,1393,I-game
15507,west,I-horizon,1393,I-game
15515,horizon,B-horizon,1394,B-game
15516,forbidden,I-horizon,1394,I-game
15517,west,I-horizon,1394,I-game
15523,mlb,B-mlb,1395,B-game
15524,the,I-mlb,1395,I-game
15525,show,I-mlb,1395,I-game
15526,23,I-mlb,1395,I-game
15537,zelda,B-the-legend-of-zelda,1396,B-game
15563,the,B-the-last-of-us,1397,B-game
15564,last,I-the-last-of-us,1397,I-game
15565,of,I-the-last-of-us,1397,I-game
15566,us,I-the-last-of-us,1397,I-game
15568,the,B-the-lord-of-the-rings,1398,B-game
15569,lord,I-the-lord-of-the-rings,1398,I-game
15570,of,I-the-lord-of-the-rings,1398,I-game
15571,the,I-the-lord-of-the-rings,1398,I-game
15572,rings,I-the-lord-of-the-rings,1398,I-game
15573,:,I-the-lord-of-the-rings,1398,I-game
15574,gollum,I-the-lord-of-the-rings,1398,I-game
15588,aliens,B-alien,1399,B-game
15599,diablo,B-diablo,1400,B-game
15600,4,I-diablo,1400,I-game
15613,fortnite,B-fortnite,1401,B-game
15629,fortnite,B-fortnite,1402,B-game
15631,resident,B-resident-evil,1403,B-game
15632,evil,I-resident-evil,1403,I-game
15633,4,I-resident-evil,1403,I-game
15646,resident,B-resident-evil,1404,B-game
15647,evil,I-resident-evil,1404,I-game
15648,4,I-resident-evil,1404,I-game
15656,resident,B-resident-evil,1405,B-game
15657,evil,I-resident-evil,1405,I-game
15658,4,I-resident-evil,1405,I-game
15662,resident,B-resident-evil,1406,B-game
15663,evil,I-resident-evil,1406,I-game
15664,4,I-resident-evil,1406,I-game
15672,bolt,B-bolt,1406,B-game
15674,resident,B-resident-evil,1407,B-game
15675,evil,I-resident-evil,1407,I-game
15676,4,I-resident-evil,1407,I-game
15677,bolt,B-bolt,1407,B-game
15681,resident,B-resident-evil,1408,B-game
15682,evil,I-resident-evil,1408,I-game
15683,4,I-resident-evil,1408,I-game
15692,resident,B-resident-evil,1409,B-game
15693,evil,I-resident-evil,1409,I-game
15694,4,I-resident-evil,1409,I-game
15700,resident,B-resident-evil,1410,B-game
15701,evil,I-resident-evil,1410,I-game
15702,4,I-resident-evil,1410,I-game
15715,resident,B-resident-evil,1411,B-game
15716,evil,I-resident-evil,1411,I-game
15717,4,I-resident-evil,1411,I-game
15721,resident,B-resident-evil,1412,B-game
15722,evil,I-resident-evil,1412,I-game
15723,4,I-resident-evil,1412,I-game
15730,resident,B-resident-evil,1413,B-game
15731,evil,I-resident-evil,1413,I-game
15732,4,I-resident-evil,1413,I-game
15738,resident,B-resident-evil,1414,B-game
15739,evil,I-resident-evil,1414,I-game
15740,4,I-resident-evil,1414,I-game
15746,resident,B-resident-evil,1415,B-game
15747,evil,I-resident-evil,1415,I-game
15748,4,I-resident-evil,1415,I-game
15753,resident,B-resident-evil,1416,B-game
15754,evil,I-resident-evil,1416,I-game
15755,4,I-resident-evil,1416,I-game
15760,resident,B-resident-evil,1417,B-game
15761,evil,I-resident-evil,1417,I-game
15762,4,I-resident-evil,1417,I-game
15766,resident,B-resident-evil,1418,B-game
15767,evil,I-resident-evil,1418,I-game
15768,4,I-resident-evil,1418,I-game
15774,resident,B-resident-evil,1419,B-game
15775,evil,I-resident-evil,1419,I-game
15776,4,I-resident-evil,1419,I-game
15781,resident,B-resident-evil,1420,B-game
15782,evil,I-resident-evil,1420,I-game
15783,4,I-resident-evil,1420,I-game
15791,resident,B-resident-evil,1421,B-game
15792,evil,I-resident-evil,1421,I-game
15793,4,I-resident-evil,1421,I-game
15800,resident,B-resident-evil,1422,B-game
15801,evil,I-resident-evil,1422,I-game
15802,4,I-resident-evil,1422,I-game
15808,resident,B-resident-evil,1423,B-game
15809,evil,I-resident-evil,1423,I-game
15810,4,I-resident-evil,1423,I-game
15816,resident,B-resident-evil,1424,B-game
15817,evil,I-resident-evil,1424,I-game
15818,4,I-resident-evil,1424,I-game
15824,resident,B-resident-evil,1425,B-game
15825,evil,I-resident-evil,1425,I-game
15826,4,I-resident-evil,1425,I-game
15830,resident,B-resident-evil,1426,B-game
15831,evil,I-resident-evil,1426,I-game
15832,4,I-resident-evil,1426,I-game
15837,resident,B-resident-evil,1427,B-game
15838,evil,I-resident-evil,1427,I-game
15839,4,I-resident-evil,1427,I-game
15842,resident,B-resident-evil,1428,B-game
15843,evil,I-resident-evil,1428,I-game
15844,4,I-resident-evil,1428,I-game
15851,resident,B-resident-evil,1429,B-game
15852,evil,I-resident-evil,1429,I-game
15853,4,I-resident-evil,1429,I-game
15860,resident,B-resident-evil,1430,B-game
15861,evil,I-resident-evil,1430,I-game
15862,4,I-resident-evil,1430,I-game
15868,resident,B-resident-evil,1431,B-game
15869,evil,I-resident-evil,1431,I-game
15870,4,I-resident-evil,1431,I-game
15878,resident,B-resident-evil,1432,B-game
15879,evil,I-resident-evil,1432,I-game
15880,4,I-resident-evil,1432,I-game
15890,diablo,B-diablo,1433,B-game
15891,4,I-diablo,1433,I-game
15893,resident,B-resident-evil,1433,B-game
15894,evil,I-resident-evil,1433,I-game
15895,4,I-resident-evil,1433,I-game
15897,cyberpunk,B-cyberpunk,1434,B-game
15898,2077,I-cyberpunk,1434,I-game
15904,apex,B-titanfall,1435,B-game
15905,legends,I-titanfall,1435,I-game
15926,diablo,B-diablo,1436,B-game
15927,4,I-diablo,1436,I-game
15930,teenage,B-teenage-mutant-ninja-turtles,1437,B-game
15931,mutant,I-teenage-mutant-ninja-turtles,1437,I-game
15932,ninja,I-teenage-mutant-ninja-turtles,1437,I-game
15933,turtles,I-teenage-mutant-ninja-turtles,1437,I-game
15944,god,B-god-of-war,1437,B-game
15945,of,I-god-of-war,1437,I-game
15946,war,I-god-of-war,1437,I-game
15947,apex,B-titanfall,1438,B-game
15948,legends,I-titanfall,1438,I-game
15958,resident,B-resident-evil,1439,B-game
15959,evil,I-resident-evil,1439,I-game
15960,4,I-resident-evil,1439,I-game
15965,resident,B-resident-evil,1440,B-game
15966,evil,I-resident-evil,1440,I-game
15967,4,I-resident-evil,1440,I-game
15973,resident,B-resident-evil,1441,B-game
15974,evil,I-resident-evil,1441,I-game
15975,4,I-resident-evil,1441,I-game
15982,star,B-star-wars,1442,B-game
15983,wars,I-star-wars,1442,I-game
15992,resident,B-resident-evil,1443,B-game
15993,evil,I-resident-evil,1443,I-game
16009,destiny,B-destiny,1444,B-game
16010,2,I-destiny,1444,I-game
16011,:,I-destiny,1444,I-game
16012,lightfall,I-destiny,1444,I-game
16019,destiny,B-destiny,1445,B-game
16020,2,I-destiny,1445,I-game
16023,mlb,B-mlb,1446,B-game
16024,the,I-mlb,1446,I-game
16025,show,I-mlb,1446,I-game
16026,23,I-mlb,1446,I-game
16034,mlb,B-mlb,1447,B-game
16035,the,I-mlb,1447,I-game
16036,show,I-mlb,1447,I-game
16037,23,I-mlb,1447,I-game
16045,resident,B-resident-evil,1448,B-game
16046,evil,I-resident-evil,1448,I-game
16047,4,I-resident-evil,1448,I-game
16055,resident,B-resident-evil,1449,B-game
16056,evil,I-resident-evil,1449,I-game
16057,4,I-resident-evil,1449,I-game
16064,resident,B-resident-evil,1450,B-game
16065,evil,I-resident-evil,1450,I-game
16066,4,I-resident-evil,1450,I-game
