,BIO_word,BIO_tag,sentence_id,BIO_type
14098,last,I-the-last-of-us,1277,I-game
14099,of,I-the-last-of-us,1277,I-game
14100,us,I-the-last-of-us,1277,I-game
14101,season,O,1277,O
14102,1,O,1277,O
14103,finale,O,1277,O
14104,trailer,O,1277,O
14105,destiny,B-destiny,1278,B-game
14106,2,I-destiny,1278,I-game
14107,:,I-destiny,1278,I-game
14108,lightfall,I-destiny,1278,I-game
14109,-,O,1278,O
14110,turn,O,1278,O
14111,your,O,1278,O
14112,warlock,O,1278,O
14113,into,O,1278,O
14114,an,O,1278,O
14115,unraveling,O,1278,O
14116,wizard,O,1278,O
14117,with,O,1278,O
14118,this,O,1278,O
14119,strand,O,1278,O
14120,build,O,1278,O
14121,a,O,1279,O
14122,secret,O,1279,O
14123,new,O,1279,O
14124,destiny,B-destiny,1279,B-game
14125,2,I-destiny,1279,I-game
14126,:,I-destiny,1279,I-game
14127,lightfall,I-destiny,1279,I-game
14128,exotic,O,1279,O
14129,mission,O,1279,O
14130,is,O,1279,O
14131,now,O,1279,O
14132,live,O,1279,O
14133,hogwarts,B-harry-potter,1280,B-game
14134,legacy,I-harry-potter,1280,I-game
14135,is,O,1280,O
14136,the,O,1280,O
14137,fastest-selling,O,1280,O
14138,non-fifa,O,1280,O
14139,game,O,1280,O
14140,in,O,1280,O
14141,europe,O,1280,O
14142,in,O,1280,O
14143,a,O,1280,O
14144,long,O,1280,O
14145,time,O,1280,O
14146,free,O,1281,O
14147,bayonetta,O,1281,O
14148,origins,O,1281,O
14149,:,O,1281,O
14150,cereza,O,1281,O
14151,and,O,1281,O
14152,the,O,1281,O
14153,lost,B-lost,1281,B-game
14154,demon,O,1281,O
14155,demo,O,1281,O
14156,available,O,1281,O
14157,on,O,1281,O
14158,switch,O,1281,O
14159,right,O,1281,O
14160,now,O,1281,O
14161,several,O,1282,O
14162,lego,O,1282,O
14163,games,O,1282,O
14164,",",O,1282,O
14165,including,O,1282,O
14166,a,O,1282,O
14167,diablo-like,O,1282,O
14168,disney,B-disney,1282,B-game
14169,project,O,1282,O
14170,",",O,1282,O
14171,have,O,1282,O
14172,been,O,1282,O
14173,canceled,O,1282,O
14174,-,O,1282,O
14175,report,O,1282,O
14176,how,O,1283,O
14177,to,O,1283,O
14178,find,O,1283,O
14179,secret,O,1283,O
14180,intrinsic,O,1283,O
14181,traits,O,1283,O
14182,from,O,1283,O
14183,vexcalibur,O,1283,O
14184,exotic,O,1283,O
14185,mission,O,1283,O
14186,in,O,1283,O
14187,destiny,B-destiny,1283,B-game
14188,2,I-destiny,1283,I-game
14189,:,I-destiny,1283,I-game
14190,lightfall,I-destiny,1283,I-game
14191,latest,O,1284,O
14192,hogwarts,B-harry-potter,1284,B-game
14193,legacy,I-harry-potter,1284,I-game
14194,patch,O,1284,O
14195,improves,O,1284,O
14196,online,O,1284,O
14197,connection,O,1284,O
14198,issues,O,1284,O
14199,hogwarts,B-harry-potter,1285,B-game
14200,legacy,I-harry-potter,1285,I-game
14201,match,O,1285,O
14202,8,O,1285,O
14203,patch,O,1285,O
14204,notes,O,1285,O
14205,how,O,1286,O
14206,to,O,1286,O
14207,best,O,1286,O
14208,kill,O,1286,O
14209,tormentors,O,1286,O
14210,in,O,1286,O
14211,destiny,B-destiny,1286,B-game
14212,2,I-destiny,1286,I-game
14213,:,I-destiny,1286,I-game
14214,lightfall,I-destiny,1286,I-game
14215,destiny,B-destiny,1287,B-game
14216,2,I-destiny,1287,I-game
14217,champions,O,1287,O
14218,:,O,1287,O
14219,how,O,1287,O
14220,to,O,1287,O
14221,defeat,O,1287,O
14222,barrier,O,1287,O
14223,",",O,1287,O
14224,overload,O,1287,O
14225,",",O,1287,O
14226,and,O,1287,O
14227,unstoppable,O,1287,O
14228,champions,O,1287,O
14229,how,O,1288,O
14230,to,O,1288,O
14231,defeat,O,1288,O
14232,champions,O,1288,O
14233,in,O,1288,O
14234,destiny,B-destiny,1288,B-game
14235,2,I-destiny,1288,I-game
14236,lightfall,O,1288,O
14237,destiny,B-destiny,1289,B-game
14238,2,I-destiny,1289,I-game
14239,season,O,1289,O
14240,of,O,1289,O
14241,defiance,O,1289,O
14242,artifact,O,1289,O
14243,-,O,1289,O
14244,champion,O,1289,O
14245,mods,O,1289,O
14246,list,O,1289,O
14247,destiny,B-destiny,1290,B-game
14248,2,I-destiny,1290,I-game
14249,season,O,1290,O
14250,of,O,1290,O
14251,defiance,O,1290,O
14252,anti-champion,O,1290,O
14253,exotics,O,1290,O
14254,list,O,1290,O
14255,destiny,B-destiny,1291,B-game
14256,2,I-destiny,1291,I-game
14257,neomuna,O,1291,O
14258,chests,O,1291,O
14259,guide,O,1291,O
14260,:,O,1291,O
14261,where,O,1291,O
14262,to,O,1291,O
14263,find,O,1291,O
14264,all,O,1291,O
14265,region,O,1291,O
14266,chest,O,1291,O
14267,locations,O,1291,O
14268,where,O,1292,O
14269,to,O,1292,O
14270,find,O,1292,O
14271,all,O,1292,O
14272,nine,O,1292,O
14273,neomuna,O,1292,O
14274,chests,O,1292,O
14275,in,O,1292,O
14276,destiny,B-destiny,1292,B-game
14277,2,I-destiny,1292,I-game
14278,resident,B-resident-evil,1293,B-game
14279,evil,I-resident-evil,1293,I-game
14280,4,I-resident-evil,1293,I-game
14281,remake,O,1293,O
14282,rain,O,1293,O
14283,effects,O,1293,O
14284,will,O,1293,O
14285,be,O,1293,O
14286,adjusted,O,1293,O
14287,in,O,1293,O
14288,day,O,1293,O
14289,one,O,1293,O
14290,patch,O,1293,O
14291,mlb,B-mlb,1294,B-game
14292,the,I-mlb,1294,I-game
14293,show,I-mlb,1294,I-game
14294,23,I-mlb,1294,I-game
14295,'s,O,1294,O
14296,five,O,1294,O
14297,99,O,1294,O
14298,rating,O,1294,O
14299,players,O,1294,O
14300,have,O,1294,O
14301,been,O,1294,O
14302,revealed,O,1294,O
14303,where,O,1295,O
14304,to,O,1295,O
14305,find,O,1295,O
14306,gilded,O,1295,O
14307,precept,O,1295,O
14308,lost,B-lost,1295,B-game
14309,sector,O,1295,O
14310,in,O,1295,O
14311,destiny,B-destiny,1295,B-game
14312,2,I-destiny,1295,I-game
14313,:,I-destiny,1295,I-game
14314,lightfall,I-destiny,1295,I-game
14315,'s,O,1295,O
14316,neomuna,O,1295,O
14317,where,O,1296,O
14318,to,O,1296,O
14319,find,O,1296,O
14320,the,O,1296,O
14321,gilded,O,1296,O
14322,precept,O,1296,O
14323,lost,B-lost,1296,B-game
14324,sector,O,1296,O
14325,where,O,1297,O
14326,to,O,1297,O
14327,find,O,1297,O
14328,thrilladome,O,1297,O
14329,lost,B-lost,1297,B-game
14330,sector,O,1297,O
14331,in,O,1297,O
14332,destiny,B-destiny,1297,B-game
14333,2,I-destiny,1297,I-game
14334,:,I-destiny,1297,I-game
14335,lightfall,I-destiny,1297,I-game
14336,'s,O,1297,O
14337,neomuna,O,1297,O
14338,where,O,1298,O
14339,to,O,1298,O
14340,find,O,1298,O
14341,the,O,1298,O
14342,thrilladome,O,1298,O
14343,lost,B-lost,1298,B-game
14344,sector,O,1298,O
14345,where,O,1299,O
14346,to,O,1299,O
14347,find,O,1299,O
14348,hydroponics,O,1299,O
14349,delta,O,1299,O
14350,lost,B-lost,1299,B-game
14351,sector,O,1299,O
14352,in,O,1299,O
14353,destiny,B-destiny,1299,B-game
14354,2,I-destiny,1299,I-game
14355,:,I-destiny,1299,I-game
14356,lightfall,I-destiny,1299,I-game
14357,'s,O,1299,O
14358,neomuna,O,1299,O
14359,where,O,1300,O
14360,to,O,1300,O
14361,find,O,1300,O
14362,the,O,1300,O
14363,hydroponics,O,1300,O
14364,delta,O,1300,O
14365,lost,B-lost,1300,B-game
14366,sector,O,1300,O
14367,destiny,B-destiny,1301,B-game
14368,2,I-destiny,1301,I-game
14369,final,O,1301,O
14370,warning,O,1301,O
14371,exotic,O,1301,O
14372,guide,O,1301,O
14373,:,O,1301,O
14374,how,O,1301,O
14375,to,O,1301,O
14376,farm,O,1301,O
14377,strand,O,1301,O
14378,meditations,O,1301,O
14379,and,O,1301,O
14380,get,O,1301,O
14381,lightfall,O,1301,O
14382,'s,O,1301,O
14383,new,O,1301,O
14384,sidearm,O,1301,O
14385,how,O,1302,O
14386,to,O,1302,O
14387,get,O,1302,O
14388,the,O,1302,O
14389,winterbite,O,1302,O
14390,exotic,O,1302,O
14391,glaive,O,1302,O
14392,from,O,1302,O
14393,the,O,1302,O
14394,hall,O,1302,O
14395,of,O,1302,O
14396,heroes,O,1302,O
14397,in,O,1302,O
14398,destiny,B-destiny,1302,B-game
14399,2,I-destiny,1302,I-game
14400,:,I-destiny,1302,I-game
14401,lightfall,I-destiny,1302,I-game
14402,how,O,1303,O
14403,to,O,1303,O
14404,beat,O,1303,O
14405,calus,O,1303,O
14406,in,O,1303,O
14407,destiny,B-destiny,1303,B-game
14408,2,I-destiny,1303,I-game
14409,:,I-destiny,1303,I-game
14410,lightfall,I-destiny,1303,I-game
14411,legendary,O,1303,O
14412,campaign,O,1303,O
14413,'s,O,1303,O
14414,final,O,1303,O
14415,boss,O,1303,O
14416,fight,O,1303,O
14417,destiny,B-destiny,1304,B-game
14418,2,I-destiny,1304,I-game
14419,terminal,O,1304,O
14420,overload,O,1304,O
14421,guide,O,1304,O
14422,:,O,1304,O
14423,how,O,1304,O
14424,to,O,1304,O
14425,get,O,1304,O
14426,terminal,O,1304,O
14427,overload,O,1304,O
14428,keys,O,1304,O
14429,in,O,1304,O
14430,lightfall,O,1304,O
14431,'s,O,1304,O
14432,new,O,1304,O
14433,activity,O,1304,O
14434,destiny,B-destiny,1305,B-game
14435,2,I-destiny,1305,I-game
14436,:,I-destiny,1305,I-game
14437,lightfall,I-destiny,1305,I-game
14438,legendary,O,1305,O
14439,campaign,O,1305,O
14440,tips,O,1305,O
14441,guide,O,1305,O
14442,set,O,1306,O
14443,up,B-disney,1306,B-game
14444,your,O,1306,O
14445,armor,O,1306,O
14446,mods,O,1306,O
14447,destiny,B-destiny,1307,B-game
14448,2,I-destiny,1307,I-game
14449,:,I-destiny,1307,I-game
14450,lightfall,I-destiny,1307,I-game
14451,and,O,1307,O
14452,season,O,1307,O
14453,of,O,1307,O
14454,defiance,O,1307,O
14455,guides,O,1307,O
14456,",",O,1307,O
14457,season,O,1307,O
14458,pass,O,1307,O
14459,gear,O,1307,O
14460,",",O,1307,O
14461,exotics,O,1307,O
14462,leak,O,1308,O
14463,suggests,O,1308,O
14464,beloved,O,1308,O
14465,titanfall,B-titanfall,1308,B-game
14466,feature,O,1308,O
14467,may,O,1308,O
14468,be,O,1308,O
14469,coming,O,1308,O
14470,to,O,1308,O
14471,apex,B-titanfall,1308,B-game
14472,legends,I-titanfall,1308,I-game
14473,success,O,1309,O
14474,of,O,1309,O
14475,hogwarts,B-harry-potter,1309,B-game
14476,legacy,I-harry-potter,1309,I-game
14477,shows,O,1309,O
14478,harry,O,1309,O
14479,potter,O,1309,O
14480,franchise,O,1309,O
14481,has,O,1309,O
14482,massive,O,1309,O
14483,ongoing,O,1309,O
14484,appeal,O,1309,O
14485,",",O,1309,O
14486,wb,O,1309,O
14487,boss,O,1309,O
14488,says,O,1309,O
14489,resident,B-resident-evil,1310,B-game
14490,evil,I-resident-evil,1310,I-game
14491,4,I-resident-evil,1310,I-game
14492,collector,O,1310,O
14493,'s,O,1310,O
14494,edition,O,1310,O
14495,preorders,O,1310,O
14496,canceled,O,1310,O
14497,at,O,1310,O
14498,gamestop,O,1310,O
14499,and,O,1310,O
14500,fans,O,1310,O
14501,are,O,1310,O
14502,n't,O,1310,O
14503,happy,O,1310,O
14504,new,O,1311,O
14505,destiny,B-destiny,1311,B-game
14506,2,I-destiny,1311,I-game
14507,:,I-destiny,1311,I-game
14508,lightfall,I-destiny,1311,I-game
14509,update,O,1311,O
14510,fixes,O,1311,O
14511,various,O,1311,O
14512,issues,O,1311,O
14513,before,O,1311,O
14514,the,O,1311,O
14515,raid,O,1311,O
14516,destiny,B-destiny,1312,B-game
14517,2,I-destiny,1312,I-game
14518,:,I-destiny,1312,I-game
14519,lightfall,I-destiny,1312,I-game
14520,hotfix,O,1312,O
14521,7.0.0.3,O,1312,O
14522,the,B-the-lord-of-the-rings,1313,B-game
14523,lord,I-the-lord-of-the-rings,1313,I-game
14524,of,I-the-lord-of-the-rings,1313,I-game
14525,the,I-the-lord-of-the-rings,1313,I-game
14526,rings,I-the-lord-of-the-rings,1313,I-game
14527,:,I-the-lord-of-the-rings,1313,I-game
14528,gollum,I-the-lord-of-the-rings,1313,I-game
14529,trailer,O,1313,O
14530,shows,O,1313,O
14531,off,O,1313,O
14532,``,O,1313,O
14533,untold,O,1313,O
14534,'',O,1313,O
14535,story,O,1313,O
14536,robocop,B-robocop,1314,B-game
14537,:,I-robocop,1314,I-game
14538,rogue,I-robocop,1314,I-game
14539,city,I-robocop,1314,I-game
14540,gameplay,O,1314,O
14541,trailer,O,1314,O
14542,is,O,1314,O
14543,full,O,1314,O
14544,of,O,1314,O
14545,brutal,O,1314,O
14546,cyborg,O,1314,O
14547,action,O,1314,O
14548,suicide,O,1315,O
14549,squad,O,1315,O
14550,:,O,1315,O
14551,kill,O,1315,O
14552,the,O,1315,O
14553,justice,B-dc-comics,1315,B-game
14554,league,I-dc-comics,1315,I-game
14555,delayed,O,1315,O
14556,again,O,1315,O
14557,-,O,1315,O
14558,report,O,1315,O
14559,resident,B-resident-evil,1316,B-game
14560,evil,I-resident-evil,1316,I-game
14561,4,I-resident-evil,1316,I-game
14562,remake,O,1316,O
14563,demo,O,1316,O
14564,is,O,1316,O
14565,out,O,1316,O
14566,today,O,1316,O
14567,mega,B-mega-man,1317,B-game
14568,man,I-mega-man,1317,I-game
14569,battle,I-mega-man,1317,I-game
14570,network,I-mega-man,1317,I-game
14571,legacy,I-mega-man,1317,I-game
14572,collection,I-mega-man,1317,I-game
14573,will,O,1317,O
14574,feature,O,1317,O
14575,action-oriented,O,1317,O
14576,buster,O,1317,O
14577,max,O,1317,O
14578,mode,O,1317,O
14579,",",O,1317,O
14580,japan-only,O,1317,O
14581,cards,O,1317,O
14582,monster,B-monster-hunter,1318,B-game
14583,hunter,I-monster-hunter,1318,I-game
14584,:,O,1318,O
14585,rise,O,1318,O
14586,sunbreak,O,1318,O
14587,release,O,1318,O
14588,date,O,1318,O
14589,for,O,1318,O
14590,playstation,O,1318,O
14591,and,O,1318,O
14592,xbox,O,1318,O
14593,confirmed,O,1318,O
14594,for,O,1318,O
14595,april,O,1318,O
14596,resident,B-resident-evil,1319,B-game
14597,evil,I-resident-evil,1319,I-game
14598,death,O,1319,O
14599,island,O,1319,O
14600,launches,O,1319,O
14601,this,O,1319,O
14602,summer,O,1319,O
14603,",",O,1319,O
14604,will,O,1319,O
14605,feature,O,1319,O
14606,jill,O,1319,O
14607,valentine,O,1319,O
14608,fortnite,B-fortnite,1320,B-game
14609,chapter,O,1320,O
14610,4,O,1320,O
14611,season,O,1320,O
14612,2,O,1320,O
14613,start,O,1320,O
14614,time,O,1320,O
14615,:,O,1320,O
14616,when,O,1320,O
14617,will,O,1320,O
14618,fortnite,B-fortnite,1320,B-game
14619,servers,O,1320,O
14620,be,O,1320,O
14621,back,O,1320,O
14622,up,B-disney,1320,B-game
14623,?,O,1320,O
14624,when,O,1321,O
14625,will,O,1321,O
14626,fortnite,B-fortnite,1321,B-game
14627,servers,O,1321,O
14628,be,O,1321,O
14629,back,O,1321,O
14630,up,B-disney,1321,B-game
14631,?,O,1321,O
14632,fortnite,B-fortnite,1322,B-game
14633,and,O,1322,O
14634,attack,B-attack-on-titan,1322,B-game
14635,on,I-attack-on-titan,1322,I-game
14636,titan,I-attack-on-titan,1322,I-game
14637,crossover,O,1322,O
14638,will,O,1323,O
14639,fortnite,B-fortnite,1323,B-game
14640,chapter,O,1323,O
14641,4,O,1323,O
14642,season,O,1323,O
14643,2,O,1323,O
14644,include,O,1323,O
14645,any,O,1323,O
14646,major,O,1323,O
14647,map,O,1323,O
14648,changes,O,1323,O
14649,?,O,1323,O
14650,will,O,1324,O
14651,fortnite,B-fortnite,1324,B-game
14652,finally,O,1324,O
14653,get,O,1324,O
14654,a,O,1324,O
14655,first-person,O,1324,O
14656,mode,O,1324,O
14657,in,O,1324,O
14658,chapter,O,1324,O
14659,4,O,1324,O
14660,season,O,1324,O
14661,2,O,1324,O
14662,?,O,1324,O
14663,what,O,1325,O
14664,'s,O,1325,O
14665,the,O,1325,O
14666,title,O,1325,O
14667,for,O,1325,O
14668,fortnite,B-fortnite,1325,B-game
14669,chapter,O,1325,O
14670,4,O,1325,O
14671,season,O,1325,O
14672,2,O,1325,O
14673,?,O,1325,O
14674,what,O,1326,O
14675,else,O,1326,O
14676,do,O,1326,O
14677,we,O,1326,O
14678,know,O,1326,O
14679,about,O,1326,O
14680,fortnite,B-fortnite,1326,B-game
14681,chapter,O,1326,O
14682,4,O,1326,O
14683,season,O,1326,O
14684,2,O,1326,O
14685,?,O,1326,O
14686,what,O,1327,O
14687,skins,O,1327,O
14688,will,O,1327,O
14689,be,O,1327,O
14690,in,O,1327,O
14691,the,O,1327,O
14692,fortnite,B-fortnite,1327,B-game
14693,chapter,O,1327,O
14694,4,O,1327,O
14695,season,O,1327,O
14696,2,O,1327,O
14697,battle,O,1327,O
14698,pass,O,1327,O
14699,?,O,1327,O
14700,are,O,1328,O
14701,any,O,1328,O
14702,other,O,1328,O
14703,collaborations,O,1328,O
14704,planned,O,1328,O
14705,for,O,1328,O
14706,fortnite,B-fortnite,1328,B-game
14707,chapter,O,1328,O
14708,4,O,1328,O
14709,season,O,1328,O
14710,2,O,1328,O
14711,?,O,1328,O
14712,destiny,B-destiny,1329,B-game
14713,2,I-destiny,1329,I-game
14714,:,I-destiny,1329,I-game
14715,lightfall,I-destiny,1329,I-game
14716,'s,O,1329,O
14717,first,O,1329,O
14718,iron,O,1329,O
14719,banner,O,1329,O
14720,delayed,O,1329,O
14721,due,O,1329,O
14722,to,O,1329,O
14723,invisible,O,1329,O
14724,player,O,1329,O
14725,glitch,O,1329,O
14726,streets,B-streets-of-rage,1330,B-game
14727,of,I-streets-of-rage,1330,I-game
14728,rage,I-streets-of-rage,1330,I-game
14729,4,I-streets-of-rage,1330,I-game
14730,gets,O,1330,O
14731,major,O,1330,O
14732,free,O,1330,O
14733,update,O,1330,O
14734,today,O,1330,O
14735,hogwarts,B-harry-potter,1331,B-game
14736,legacy,I-harry-potter,1331,I-game
14737,tops,O,1331,O
14738,playstation,O,1331,O
14739,store,O,1331,O
14740,ps5,O,1331,O
14741,charts,O,1331,O
14742,for,O,1331,O
14743,february,O,1331,O
14744,2023,O,1331,O
14745,pedro,O,1332,O
14746,pascal,O,1332,O
14747,talks,O,1332,O
14748,about,O,1332,O
14749,what,O,1332,O
14750,it,O,1332,O
14751,was,O,1332,O
14752,like,O,1332,O
14753,getting,O,1332,O
14754,his,O,1332,O
14755,eyes,O,1332,O
14756,gouged,O,1332,O
14757,out,O,1332,O
14758,in,O,1332,O
14759,game,B-game-of-thrones,1332,B-game
14760,of,I-game-of-thrones,1332,I-game
14761,thrones,I-game-of-thrones,1332,I-game
14762,fortnite,B-fortnite,1333,B-game
14763,chapter,O,1333,O
14764,4,O,1333,O
14765,season,O,1333,O
14766,2,O,1333,O
14767,map,O,1333,O
14768,changes,O,1333,O
14769,:,O,1333,O
14770,new,O,1333,O
14771,biome,O,1333,O
14772,",",O,1333,O
14773,rogue,O,1333,O
14774,bikes,O,1333,O
14775,",",O,1333,O
14776,and,O,1333,O
14777,more,O,1333,O
14778,fortnite,B-fortnite,1334,B-game
14779,map,O,1334,O
14780,changes,O,1334,O
14781,-,O,1334,O
14782,chapter,O,1334,O
14783,4,O,1334,O
14784,season,O,1334,O
14785,2,O,1334,O
14786,resident,B-resident-evil,1335,B-game
14787,evil,I-resident-evil,1335,I-game
14788,games,O,1335,O
14789,are,O,1335,O
14790,super,O,1335,O
14791,cheap,O,1335,O
14792,right,O,1335,O
14793,now,O,1335,O
14794,apogee,O,1336,O
14795,repeaters,O,1336,O
14796,locations,O,1336,O
14797,on,O,1336,O
14798,neomuna,O,1336,O
14799,in,O,1336,O
14800,destiny,B-destiny,1336,B-game
14801,2,I-destiny,1336,I-game
14802,:,I-destiny,1336,I-game
14803,lightfall,I-destiny,1336,I-game
14804,dead,O,1337,O
14805,island,O,1337,O
14806,2,O,1337,O
14807,ditches,O,1337,O
14808,the,O,1337,O
14809,open,O,1337,O
14810,world,O,1337,O
14811,",",O,1337,O
14812,but,O,1337,O
14813,ramps,O,1337,O
14814,up,B-disney,1337,B-game
14815,the,O,1337,O
14816,gore,O,1337,O
14817,the,B-the-witcher,1338,B-game
14818,witcher,I-the-witcher,1338,I-game
14819,3,O,1338,O
14820,update,O,1338,O
14821,improves,O,1338,O
14822,stability,O,1338,O
14823,and,O,1338,O
14824,performance,O,1338,O
14825,on,O,1338,O
14826,current-gen,O,1338,O
14827,the,B-the-legend-of-zelda,1339,B-game
14828,legend,I-the-legend-of-zelda,1339,I-game
14829,of,I-the-legend-of-zelda,1339,I-game
14830,zelda,B-the-legend-of-zelda,1339,B-game
14831,:,I-the-legend-of-zelda,1339,I-game
14832,tears,I-the-legend-of-zelda,1339,I-game
14833,of,I-the-legend-of-zelda,1339,I-game
14834,the,I-the-legend-of-zelda,1339,I-game
14835,kingdom,I-the-legend-of-zelda,1339,I-game
14836,will,O,1339,O
14837,be,O,1339,O
14838,worth,O,1339,O
14839,its,O,1339,O
14840,$,O,1339,O
14841,70,O,1339,O
14842,price,O,1339,O
14843,tag,O,1339,O
14844,",",O,1339,O
14845,nintendo,O,1339,O
14846,president,O,1339,O
14847,says,O,1339,O
14848,resident,B-resident-evil,1340,B-game
14849,evil,I-resident-evil,1340,I-game
14850,4,I-resident-evil,1340,I-game
14851,remake,O,1340,O
14852,'s,O,1340,O
14853,demo,O,1340,O
14854,has,O,1340,O
14855,a,O,1340,O
14856,secret,O,1340,O
14857,ultra-hard,O,1340,O
14858,mode,O,1340,O
14859,resident,B-resident-evil,1341,B-game
14860,evil,I-resident-evil,1341,I-game
14861,4,I-resident-evil,1341,I-game
14862,remake,O,1341,O
14863,demo,O,1341,O
14864,-,O,1341,O
14865,where,O,1341,O
14866,to,O,1341,O
14867,find,O,1341,O
14868,the,O,1341,O
14869,shotgun,O,1341,O
14870,and,O,1341,O
14871,the,O,1341,O
14872,tmp,O,1341,O
14873,final,B-final-fantasy,1342,B-game
14874,fantasy,I-final-fantasy,1342,I-game
14875,creator,O,1342,O
14876,says,O,1342,O
14877,he,O,1342,O
14878,does,O,1342,O
14879,n't,O,1342,O
14880,need,O,1342,O
14881,to,O,1342,O
14882,be,O,1342,O
14883,inspired,O,1342,O
14884,by,O,1342,O
14885,western,O,1342,O
14886,games,O,1342,O
14887,more,O,1343,O
14888,people,O,1343,O
14889,completed,O,1343,O
14890,destiny,B-destiny,1343,B-game
14891,2,I-destiny,1343,I-game
14892,'s,O,1343,O
14893,new,O,1343,O
14894,raid,O,1343,O
14895,in,O,1343,O
14896,contest,O,1343,O
14897,mode,O,1343,O
14898,than,O,1343,O
14899,ever,O,1343,O
14900,before,O,1343,O
14901,``,O,1344,O
14902,no,O,1344,O
14903,plans,O,1344,O
14904,'',O,1344,O
14905,for,O,1344,O
14906,diablo,B-diablo,1344,B-game
14907,4,I-diablo,1344,I-game
14908,to,O,1344,O
14909,come,O,1344,O
14910,to,O,1344,O
14911,game,O,1344,O
14912,pass,O,1344,O
14913,",",O,1344,O
14914,blizzard,O,1344,O
14915,confirms,O,1344,O
14916,in,O,1345,O
14917,5,O,1345,O
14918,weeks,O,1345,O
14919,",",O,1345,O
14920,hogwarts,B-harry-potter,1345,B-game
14921,legacy,I-harry-potter,1345,I-game
14922,surpasses,O,1345,O
14923,lifetime,O,1345,O
14924,sales,O,1345,O
14925,of,O,1345,O
14926,elden,O,1345,O
14927,ring,O,1345,O
14928,in,O,1345,O
14929,uk,O,1345,O
14930,humble,O,1346,O
14931,is,O,1346,O
14932,offering,O,1346,O
14933,hit,O,1346,O
14934,games,O,1346,O
14935,for,O,1346,O
14936,up,B-disney,1346,B-game
14937,to,O,1346,O
14938,90,O,1346,O
14939,%,O,1346,O
14940,off,O,1346,O
14941,horizon,B-horizon,1347,B-game
14942,forbidden,I-horizon,1347,I-game
14943,west,I-horizon,1347,I-game
14944,:,O,1347,O
14945,burning,O,1347,O
14946,shores,O,1347,O
14947,features,O,1347,O
14948,many,O,1347,O
14949,ps5-exclusive,O,1347,O
14950,improvements,O,1347,O
14951,wwe,B-wwe,1348,B-game
14952,'s,O,1348,O
14953,john,O,1348,O
14954,cena,O,1348,O
14955,comments,O,1348,O
14956,on,O,1348,O
14957,vince,O,1348,O
14958,mcmahon,O,1348,O
14959,allegations,O,1348,O
14960,wwe,B-wwe,1349,B-game
14961,2k23,O,1349,O
14962,john,O,1349,O
14963,cena,O,1349,O
14964,showcase,O,1349,O
14965,guide,O,1349,O
14966,-,O,1349,O
14967,match,O,1349,O
14968,list,O,1349,O
14969,and,O,1349,O
14970,rewards,O,1349,O
14971,wwe,B-wwe,1350,B-game
14972,2k23,O,1350,O
14973,john,O,1350,O
14974,cena,O,1350,O
14975,showcase,O,1350,O
14976,mode,O,1350,O
14977,matches,O,1350,O
14978,and,O,1350,O
14979,rewards,O,1350,O
14980,the,B-the-last-of-us,1351,B-game
14981,last,I-the-last-of-us,1351,I-game
14982,of,I-the-last-of-us,1351,I-game
14983,us,I-the-last-of-us,1351,I-game
14984,showrunner,O,1351,O
14985,on,O,1351,O
14986,joel,O,1351,O
14987,'s,O,1351,O
14988,``,O,1351,O
14989,god,O,1351,O
14990,mode,O,1351,O
14991,powerup,O,1351,O
14992,'',O,1351,O
14993,in,O,1351,O
14994,season,O,1351,O
14995,finale,O,1351,O
14996,destiny,B-destiny,1352,B-game
14997,2,I-destiny,1352,I-game
14998,'s,O,1352,O
14999,super-high,O,1352,O
15000,commendations,O,1352,O
15001,score,O,1352,O
15002,requirement,O,1352,O
15003,for,O,1352,O
15004,guardian,O,1352,O
15005,ranks,O,1352,O
15006,has,O,1352,O
15007,been,O,1352,O
15008,lowered,O,1352,O
15009,marvel,B-marvel,1353,B-game
15010,snap,I-marvel,1353,I-game
15011,decks,O,1353,O
15012,-,O,1353,O
15013,best,O,1353,O
15014,nimrod,O,1353,O
15015,decks,O,1353,O
15016,for,O,1353,O
15017,season,O,1353,O
15018,pass,O,1353,O
15019,owners,O,1353,O
15020,xbox,O,1354,O
15021,signs,O,1354,O
15022,new,O,1354,O
15023,deal,O,1354,O
15024,to,O,1354,O
15025,bring,O,1354,O
15026,call,B-call-of-duty,1354,B-game
15027,of,I-call-of-duty,1354,I-game
15028,duty,I-call-of-duty,1354,I-game
15029,to,O,1354,O
15030,another,O,1354,O
15031,cloud,O,1354,O
15032,gaming,O,1354,O
15033,service,O,1354,O
15034,free,O,1355,O
15035,steam,O,1355,O
15036,game,O,1355,O
15037,up,B-disney,1355,B-game
15038,for,O,1355,O
15039,grabs,O,1355,O
15040,for,O,1355,O
15041,a,O,1355,O
15042,limited,O,1355,O
15043,time,O,1355,O
15044,castlevania,B-castlevania,1356,B-game
15045,inspired,O,1356,O
15046,infernax,O,1356,O
15047,receives,O,1356,O
15048,multiplayer,O,1356,O
15049,update,O,1356,O
15050,in,O,1356,O
15051,april,O,1356,O
15052,the,B-the-last-of-us,1357,B-game
15053,last,I-the-last-of-us,1357,I-game
15054,of,I-the-last-of-us,1357,I-game
15055,us,I-the-last-of-us,1357,I-game
15056,',O,1357,O
15057,merle,O,1357,O
15058,dandridge,O,1357,O
15059,breaks,O,1357,O
15060,down,O,1357,O
15061,soul-crushing,O,1357,O
